maersk,,,,"['Rotterdam', 'Rotterdam', 'Rotterdam', 'Rotterdam', 'Southampton', 'Belfast Northern Ireland', 'Rotterdam', 'Rotterdam', 'Rotterdam', 'Rotterdam', 'Teesport', 'Grangemouth', 'Rotterdam', 'Rotterdam', 'Rotterdam', 'Rotterdam', 'Southampton', 'Cork Co Cork', 'Rotterdam', 'Rotterdam', 'Rotterdam', 'Rotterdam', 'Belfast Northern Ireland', 'Dublin', 'Rotterdam', 'Rotterdam', 'Rotterdam', 'Rotterdam', 'Teesport']",9803675,BG DIAMOND,9KX
maersk,,,,"['Grangemouth', 'Rotterdam', 'Rotterdam', 'Rotterdam', 'Rotterdam', 'Southampton', 'Cork Co Cork', 'Rotterdam', 'Rotterdam', 'Rotterdam', 'Rotterdam', 'Belfast Northern Ireland', 'Dublin', 'Rotterdam', 'Rotterdam', 'Rotterdam', 'Rotterdam', 'Teesport', 'Grangemouth', 'Rotterdam', 'Rotterdam', 'Rotterdam', 'Rotterdam', 'Southampton', 'Cork Co Cork', 'Rotterdam', 'Rotterdam', 'Rotterdam']",9803704,BG EMERALD,9YI
maersk,,,,"['London Gateway', 'Dublin', 'Liverpool', 'London Gateway', 'Liverpool', 'Dublin', 'Rotterdam', 'Rotterdam', 'Rotterdam', 'Rotterdam', 'London Gateway', 'Dublin', 'Liverpool', 'London Gateway', 'Liverpool', 'Dublin', 'Rotterdam', 'Rotterdam', 'Rotterdam', 'Rotterdam', 'London Gateway', 'Dublin']",9964613,BG Green,UK6
maersk,,,,[],9355446,BG IRELAND,BGL
maersk,,,,"['Rotterdam', 'Rotterdam', 'Rotterdam', 'Rotterdam', 'Dunkerque', 'Grangemouth', 'Rotterdam', 'Rotterdam', 'Rotterdam', 'Rotterdam', 'Southampton', 'Cork Co Cork', 'Rotterdam', 'Rotterdam', 'Rotterdam', 'Rotterdam', 'Belfast Northern Ireland', 'Dublin', 'Rotterdam', 'Rotterdam', 'Rotterdam', 'Rotterdam', 'Teesport', 'Grangemouth', 'Rotterdam', 'Rotterdam', 'Rotterdam', 'Rotterdam']",9803687,BG JADE,9OV
maersk,,,,[],9436197,BG ONYX,2TF
maersk,,,,"['Rotterdam', 'Rotterdam', 'Rotterdam', 'Rotterdam', 'London Gateway', 'Dublin', 'Liverpool', 'London Gateway', 'Liverpool', 'Dublin', 'Rotterdam', 'Rotterdam', 'Rotterdam', 'Rotterdam', 'London Gateway', 'Dublin', 'Liverpool', 'London Gateway', 'Liverpool', 'Dublin']",9964637,BG ORANGE,UK8
maersk,,,,"['Rotterdam', 'Rotterdam', 'Rotterdam', 'Rotterdam', 'London Gateway', 'Dublin', 'Liverpool', 'London Gateway', 'Liverpool', 'Dublin', 'Rotterdam', 'Rotterdam', 'Rotterdam', 'Rotterdam', 'London Gateway', 'Dublin', 'Liverpool', 'London Gateway', 'Liverpool', 'Dublin']",9964637,BG ORANGE,UK8
maersk,,,,"['London Gateway', 'Liverpool', 'Dublin', 'Rotterdam', 'Rotterdam', 'Rotterdam', 'London Gateway', 'Dublin', 'Liverpool', 'London Gateway', 'Dublin', 'Liverpool', 'London Gateway', 'Liverpool', 'Dublin', 'Rotterdam', 'Rotterdam', 'Rotterdam', 'Rotterdam']",9976965,BG RED,UK3
maersk,,,,[],9436202,BG Ruby,072
maersk,,,,"['Rotterdam', 'Southampton', 'Cork Co Cork', 'Rotterdam', 'Rotterdam', 'Rotterdam', 'Rotterdam', 'Belfast Northern Ireland', 'Dublin', 'Rotterdam', 'Rotterdam', 'Rotterdam', 'Rotterdam', 'Teesport', 'Grangemouth', 'Rotterdam', 'Rotterdam', 'Rotterdam', 'Rotterdam', 'Southampton', 'Cork Co Cork', 'Rotterdam', 'Rotterdam', 'Rotterdam', 'Rotterdam', 'Belfast Northern Ireland', 'Dublin']",9803699,BG SAPPHIRE,9WV
maersk,,,,"['Drammen', 'Larvik', 'Kristiansand', 'Bremerhaven', 'Hamburg', 'Hamburg', 'Oslo', 'Drammen', 'Larvik', 'Bremerhaven', 'Hamburg', 'Oslo', 'Drammen', 'Larvik', 'Kristiansand', 'Bremerhaven', 'Hamburg', 'Hamburg', 'Oslo', 'Drammen', 'Larvik', 'Kristiansand', 'Bremerhaven', 'Hamburg', 'Hamburg', 'Oslo', 'Drammen', 'Larvik', 'Kristiansand', 'Bremerhaven', 'Hamburg', 'Hamburg', 'Oslo', 'Drammen', 'Larvik', 'Kristiansand', 'Bremerhaven', 'Hamburg', 'Hamburg', 'Oslo', 'Drammen', 'Larvik', 'Kristiansand', 'Bremerhaven']",9297591,BIANCA RAMBOW,0ZV
maersk,,,,[],9336335,BIENDONG FREIGHTER,P07
maersk,,,,[],9300142,BIG BREEZY,DC5
maersk,,,,[],9231834,BJORG,9D7
maersk,,,,[],9134684,BOAT BLESSING,I5O
maersk,,,,"['Mundra', 'Umm Qasr']",9937397,BORKUM,GT5
maersk,,,,"['Kallo', 'Oulu', 'Kallo', 'Oulu', 'Kallo', 'Oulu']",9884679,BOTNIA ENABLER,FI2
maersk,,,,[],9706281,BOX ENDEAVOUR,J51
maersk,,,,"['Ningbo', 'Xingang', 'Tanjung Pelepas', 'Singapore', 'Xingang', 'Tanjung Pelepas', 'Singapore']",9367188,BREMEN BELLE,D6H
maersk,,,,"['Torshavn', 'Aarhus', 'Torshavn', 'Aarhus']",9822841,BRUARFOSS,8EP
maersk,,,,"['Shanghai', 'Tanjung Pelepas', 'Port Said East']",9708784,BRUSSELS EXPRESS,IB9
maersk,,,,"['Port Everglades', 'Newark', 'Baltimore', 'Charleston', 'Port Everglades', 'Cartagena', 'Manzanillo', 'Port Everglades', 'Newark', 'Baltimore', 'Charleston', 'Port Everglades', 'Cartagena', 'Manzanillo']",9439498,BSG BAHAMAS,K4D
maersk,,,,"['Ningbo', 'Nansha New Port', 'Singapore', 'Tanjung Pelepas', 'Mombasa', 'Tanjung Pelepas', 'Singapore']",9333046,BSG BARBADOS,S8B
maersk,,,,"['Port Klang', 'Penang', 'Tanjung Pelepas', 'Port Klang', 'Penang', 'Tanjung Pelepas', 'Port Klang', 'Penang', 'Tanjung Pelepas', 'Port Klang', 'Penang', 'Tanjung Pelepas', 'Singapore', 'Port Klang', 'Penang', 'Tanjung Pelepas', 'Singapore', 'Port Klang', 'Penang', 'Tanjung Pelepas', 'Singapore', 'Port Klang', 'Penang', 'Tanjung Pelepas', 'Singapore', 'Port Klang', 'Penang']",9333058,BSG BIMINI,31Y
maersk,,,,"['Port Tangier Mediterranee', 'Algeciras', 'Antwerp', 'Port Tangier Mediterranee', 'Algeciras', 'Antwerp', 'Port Tangier Mediterranee', 'Algeciras', 'Antwerp']",9303766,BSG BONAIRE,G93
maersk,,,,"['Yokohama', 'Ningbo', 'Shanghai', 'Busan']",9450430,BUDAPEST EXPRESS,EE3
maersk,,,,"['Caucedo', 'Rio Haina', 'San Juan', 'Caucedo', 'Manzanillo', 'Cartagena', 'Caucedo', 'Rio Haina', 'San Juan', 'Caucedo', 'Manzanillo']",9372872,BURGUNDY,L75
maersk,,,,"['Caucedo', 'Rio Haina', 'San Juan', 'Caucedo', 'Manzanillo', 'Cartagena', 'Caucedo', 'Rio Haina', 'San Juan', 'Caucedo', 'Manzanillo']",9372872,BURGUNDY,L75
maersk,,,,"['Tanjung Pelepas', 'Port Tangier Mediterranee', 'Port Tangier Mediterranee', 'Wilhelmshaven']",9540144,BUSAN EXPRESS,IE8
maersk,,,,"['Oulu', 'Kallo', 'Oulu', 'Kallo', 'Oulu', 'Kallo']",9884681,Baltic Enabler,FI1
maersk,,,,"['Ningbo', 'Hong Kong', 'Tanjung Pelepas', 'Algeciras']",9984560,Berlin Maersk,DN2
maersk,,,,"['Abidjan', 'Onne', 'Takoradi', 'San-Pedro', 'Abidjan']",9256377,Big Dog,39R
maersk,,,,"['Port Elizabeth', 'Port Tangier Mediterranee', 'Port Tangier Mediterranee', 'Algeciras', 'Freetown', 'Conakry', 'Cotonou']",9315355,Boston,U7T
maersk,,,,"['Semarang', 'Surabaya', 'Tanjung Pelepas', 'Singapore', 'Surabaya', 'Semarang', 'Surabaya', 'Tanjung Pelepas', 'Singapore', 'Surabaya', 'Semarang', 'Surabaya', 'Tanjung Pelepas', 'Singapore', 'Surabaya']",9315343,Brickell,U7U
maersk,,,,"['Songkhla', 'Kuantan', 'Tanjung Pelepas', 'Songkhla', 'Kuantan', 'Tanjung Pelepas', 'Songkhla', 'Kuantan', 'Tanjung Pelepas', 'Songkhla', 'Kuantan', 'Tanjung Pelepas', 'Songkhla', 'Kuantan', 'Tanjung Pelepas', 'Songkhla', 'Kuantan', 'Tanjung Pelepas', 'Songkhla']",9412787,CALA PAGURO,GE5
maersk,,,,[],9306067,CALISTO,0V9
maersk,,,,[],9777606,CALLAO EXPRESS,J8W
maersk,,,,"['Xiamen', 'Busan', 'Long Beach']",9484560,CAP JACKSON,I1A
maersk,,,,"['Yantian', 'Xiamen', 'Busan', 'Long Beach']",9484572,CAP JERVIS,I1B
maersk,,,,"['Santos', 'Port Tangier Mediterranee', 'Southampton', 'London Gateway', 'Rotterdam', 'Hamburg', 'Bremerhaven', 'Antwerp', 'Port Tangier Mediterranee']",9633939,CAP SAN ARTEMISSIO,H7A
maersk,,,,"['Qingdao', 'Shanghai', 'Ningbo', 'Hong Kong', 'Yantian']",9717204,CAP SAN JUAN,L2X
maersk,,,,"['Shanghai', 'Ningbo', 'Hong Kong', 'Yantian', 'Santos', 'Itapoa']",9717216,CAP SAN LAZARO,L2W
maersk,,,,"['Singapore', 'Hong Kong', 'Qingdao', 'Shanghai', 'Ningbo', 'Hong Kong', 'Yantian']",9633941,CAP SAN MALEAS,H7B
maersk,,,,"['Colombo', 'Ennore Chennai', 'Colombo']",9633953,CAP SAN SOUNIO,H7C
maersk,,,,"['Santos', 'Itapoa', 'Buenos Aires', 'Montevideo', 'Itapoa', 'Paranagua', 'Santos']",9633965,CAP SAN TAINARO,H7D
maersk,,,,"['Santos', 'Itapoa', 'Buenos Aires', 'Montevideo', 'Itapoa', 'Paranagua', 'Santos']",9717228,CAP SAN VINCENT,L2V
maersk,,,,"['Cartagena', 'Felixstowe', 'Hamburg', 'Antwerp']",9848730,CAPE ALTIUS,T6N
maersk,,,,"['Singapore', 'Port Klang']",9696084,CAPE ARAXOS,D9B
maersk,,,,"['Southampton', 'Antwerp', 'Hamburg', 'Bremerhaven', 'Newark', 'Puerto Moin', 'Manzanillo', 'Turbo']",9848742,CAPE CITIUS,GH7
maersk,,,,[],9696072,CAPE ORIENT,B9D
maersk,,,,"['Cartagena', 'Veracruz', 'Altamira', 'Houston', 'New Orleans', 'Cartagena', 'Suape']",9719874,CAPE PIONEER,BL8
maersk,,,,"['Philadelphia', 'Cartagena', 'Felixstowe']",9950131,CAPE SABLE,KK5
maersk,,,,"['Auckland', 'Nelson', 'Timaru', 'Port Chalmers', 'Napier', 'Tauranga', 'Shanghai', 'Hong Kong']",9950143,CAPE SERRAT,EX0
maersk,,,,"['Paranagua', 'Itapoa', 'Rosario', 'ZARATE', 'Itapoa', 'Santos', 'Rosario', 'ZARATE', 'Itapoa', 'Santos', 'Rosario', 'ZARATE']",9969869,CAPE SOREL,EW9
